Chapter,Section,Name,Text,IsRepealed,Details,Part
266,37B,"Misuse of credit cards; penalties; multiple possession, presumption; arrest","Section 37B. Whoever, with intent to defraud, (a) makes or causes to be made, either directly or indirectly, any false statement as to a material fact in writing, knowing it to be false and with intent that it be relied on, respecting his identity or that of any other person, or his financial condition or that of any other person, for the purpose of procuring the issuance of a credit card, or (b) takes a credit card from the person, possession, custody or control of another without the cardholder's consent by any conduct which would constitute larceny, or who, with knowledge that it has been so taken, receives the credit card with intent to use it or to sell it, or to transfer it to a person other than the issuer or cardholder, or (c) receives a credit card that he knows to have been lost, mislaid, or delivered under a mistake as to the identity or address of the cardholder, and who retains possession with intent to use it or to sell it or to transfer it to a person other than the issuer or the cardholder, or (d) being a person other than the issuer or his authorized agent, sells a credit card, or buys a credit card from a person other than the issuer or his authorized agent, or (e) being a person other than the cardholder or a person authorized by him, signs a credit card, or (f) uses, for the purpose of obtaining money, goods, services or anything else of value, a credit card obtained or retained in violation of clauses (b) to (e), inclusive, or a credit card which he knows is forged, expired or revoked, where the value of money, goods or services obtained in violation of this section is not in excess of $1,200, or (g) obtains money, goods, services or anything else of value by representing without the consent of the cardholder that he is said cardholder or by representing that he is the holder of a card and such card has not in fact been issued, where the value of money, goods or services obtained is not in excess of $1,200, or (h) being a person authorized by an issuer to furnish money, goods, services or anything else of value upon presentation of a credit card by the cardholder, or any agent or employees of such person, furnishes money, goods, services or anything else of value upon presentation of a credit card which he knows was obtained or retained in violation of clauses (b) to (e), inclusive, or a credit card which he knows is forged, expired or revoked where the value of the goods or services obtained is not in excess of $1,200, or (i) being a person who is authorized by an issuer to furnish money, goods, services or anything else of value upon presentation of a credit card by the cardholder, or any agent or employee of such person, fails to furnish money, goods, services or anything else of value which he represents in writing to the issuer that he has furnished, and the difference between the value of all money, goods, services and anything else of value actually furnished and the value represented to the issuer to have been furnished does not exceed $1,200, or (j) receives money, goods, services or anything else of value obtained in violation of clauses (f) to (i), inclusive, or (k) makes a false statement in reporting a credit card to be lost or stolen, shall be punished by a fine of not more than $2,500 or by imprisonment in a jail or house of correction for not more than one year or both.  

Whoever has in his possession or under his control stolen credit cards issued in the names of four or more other persons shall be presumed to have violated clause (b).  

Whoever is discovered by a police officer in the act of violating this section, while such officer is lawfully at or within the place where such violation occurs, may be arrested without a warrant by such police officer.   

",False,http://malegislature.gov/api/Chapters/266/Sections/37B/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,37C,"Fraudulent use of credit cards to obtain money, goods or services; false embossment of credit cards, multiple possession, presumption; arrest","Section 37C. Whoever, with intent to defraud, (a) obtains control over a credit card as security for debt, or (b) receives a credit card which he knows was taken or retained under circumstances which constitute credit card theft or a violation of clauses (a) or (d) of section thirty-seven B or clause (a) of this section, or (c) falsely makes or falsely embosses a purported credit card or utters such a credit card, or (d) obtains money, goods, services or anything else of value by use of a credit card obtained or retained in violation of clauses (b) to (e), inclusive, of section thirty-seven B, or by use of a credit card which he knows is forged, expired or revoked, where the value of the money, goods or services obtained in violation of this section is in excess of $1,200, or (e) obtains money, goods or services or anything else of value by representing without the consent of the cardholder that he is said cardholder or by representing that he is the holder of a card and such card has not in fact been issued, where the value of money, goods or services obtained in violation of this section is in excess of $1,200, or (f) being a person authorized by an issuer to furnish money, goods, services or anything else of value upon presentation of a credit card which he knows was obtained in violation of subsections (b) to (e), inclusive, of section thirty-seven B, or a credit card which he knows is forged, expired or revoked, when the value of the money, goods or services obtained is in excess of $1,200, or (g) being a person authorized by an issuer to furnish money, goods, services or anything else of value upon presentation of a credit card by the cardholder or any agent or employee of such person, fails to furnish money, goods or services or anything else of value which he represents in writing to the issuer that he has furnished, and the difference between the value of all money, goods, services and anything else of value actually furnished and the value represented to the issuer to have been furnished exceeds $1,200, or (h) receives money, goods, services or anything else of value obtained in violation of subsections (f) or (g) of section thirty-seven B, or (i) possesses one or more incomplete credit cards, intending to complete them without the consent of the issuer, or (j) possesses, with knowledge of its character, machinery, plates or any other contrivance designed to reproduce instruments purporting to be the credit cards of an issuer who has not consented to the preparation of such credit cards, shall be punished by a fine of not more than $10,000, or by imprisonment in a jail or house of correction for not more than two and one half years or in the state prison for not more than five years, or by both such fine and imprisonment.  

Whoever has in his possession or under his control four or more credit cards which are falsely embossed shall be presumed to have violated clause (c).  

Whoever is discovered by a police officer in the act of violating this section, while such officer is lawfully at or within the place where such violation occurs, may be arrested without a warrant by such police officer.   

",False,http://malegislature.gov/api/Chapters/266/Sections/37C/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,37D,Publishing credit card numbering or coding systems,"Section 37D. Whoever publishes or causes to be published the number or code of an existing, canceled, revoked, expired, or nonexistent credit card issued by a public utility company or the numbering or coding system which is employed in the issuance of such credit cards, or any method, scheme, instruction or information on how to fraudulently avoid payment for telecommunication services, with the intent that such number or coding system or information be used or with knowledge that such system or information are to be used to fraudulently avoid the payment of any lawful charges imposed by a public utility company shall be punished by a fine not exceeding two thousand dollars or by imprisonment for not more than twelve months, or both.  

As used in this section, ''publishes'' means the communication of information to any one or more persons, either orally, in person, or by telephone, radio, or television, or in a writing of any kind, including a letter or memorandum, circular, poster, or handbill, newspaper or magazine article, or book with the intent that such information be used or employed in violation of this section.   

",False,http://malegislature.gov/api/Chapters/266/Sections/37D/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,37E,Use of personal identification of another; identity fraud; penalty; restitution,"Section 37E. (a) For purposes of this section, the following words shall have the following meanings:&mdash;  

''Harass'', willfully and maliciously engage in an act directed at a specific person or persons, which act seriously alarms or annoys such person or persons and would cause a reasonable person to suffer substantial emotional distress.  

''Personal identifying information'', any name or number that may be used, alone or in conjunction with any other information, to assume the identity of an individual, including any name, address, telephone number, driver's license number, social security number, place of employment, employee identification number, mother's maiden name, demand deposit account number, savings account number, credit card number or computer password identification.  

''Pose'', to falsely represent oneself, directly or indirectly, as another person or persons.  

''Victim'', any person who has suffered financial loss or any entity that provided money, credit, goods, services or anything of value and has suffered financial loss as a direct result of the commission or attempted commission of a violation of this section.  

(b) Whoever, with intent to defraud, poses as another person without the express authorization of that person and uses such person's personal identifying information to obtain or to attempt to obtain money, credit, goods, services, anything of value, any identification card or other evidence of such person's identity, or to harass another shall be guilty of identity fraud and shall be punished by a fine of not more than $5,000 or imprisonment in a house of correction for not more than two and one-half years, or by both such fine and imprisonment.  

(c) Whoever, with intent to defraud, obtains personal identifying information about another person without the express authorization of such person, with the intent to pose as such person or who obtains personal identifying information about a person without the express authorization of such person in order to assist another to pose as such person in order to obtain money, credit, goods, services, anything of value, any identification card or other evidence of such person's identity, or to harass another shall be guilty of the crime of identity fraud and shall be punished by a fine of not more than $5,000 or imprisonment in a house of correction for not more than two and one-half years, or by both such fine and imprisonment.  

(c1/2) Whoever possesses a tool, instrument or other article adapted, designed or commonly used for accessing a person's financial services account number or code, savings account number or code, checking account number or code, brokerage account number or code, credit card account number or code, debit card number or code, automated teller machine number or code, personal identification number, mother's maiden name, computer system password, electronic signature or unique biometric data that is a fingerprint, voice print, retinal image or iris image of another person under circumstances evincing an intent to use or knowledge that some person intends to use the same in the commission of larceny shall be guilty of identity fraud and shall be punished by a fine of not more than $5,000, or imprisonment in a house of correction for not more than 21/2 years, or by both such fine and imprisonment.  

(d) A person found guilty of violating any provisions of this section shall, in addition to any other punishment, be ordered to make restitution for financial loss sustained by a victim as a result of such violation. Financial loss may include any costs incurred by such victim in correcting the credit history of such victim or any costs incurred in connection with any civil or administrative proceeding to satisfy any debt or other obligation of such victim, including lost wages and attorney's fees.  

(e) A law enforcement officer may arrest without warrant any person he has probable cause to believe has committed the offense of identity fraud as defined in this section.  

(f) A law enforcement officer shall accept a police incident report from a victim and shall provide a copy to such victim, if requested, within 24 hours.  Such police incident reports may be filed in any county where a victim resides, or in any county where the owner or license holder of personal information stores or maintains said personal information, the owner's or license holder's principal place of business or any county in which the breach of security occurred, in whole or in part.   

",False,http://malegislature.gov/api/Chapters/266/Sections/37E/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,38,Larceny; wrongful detention of money by carriers,"Section 38. Whoever, being engaged in the business of transporting merchandise, parcels or other property for hire, accepts from a consignor or his agent or from a connecting carrier any merchandise, parcel or other property for delivery to a consignee upon payment by the consignee of an amount of money for said merchandise, parcel or other property, and embezzles or fraudulently converts to his own use, or with intent to use or embezzle, takes, secretes or otherwise disposes of, or fraudulently withholds, appropriates, lends, invests or otherwise uses or applies such money in whole or in part or any substitute therefor received by him from such consignee, contrary to the instructions or without the consent of the consignor, shall be deemed guilty of larceny. A member or employee of a co-partnership, or an officer or employee of a corporation, engaged in said business of transporting merchandise, parcels or other property for hire who so disposes of such money in whole or in part or any substitute therefor for his own use or for the use of said co-partnership or corporation, contrary to the instructions or without the consent of the consignor, shall be guilty of larceny.   

",False,http://malegislature.gov/api/Chapters/266/Sections/38/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,38A,Construction loan; misapplication,"Section 38A. Whoever obtains a building or construction loan, secured by a mortgage of real estate, for the payment for labor furnished or to be furnished and/or materials used and/or employed or to be used and/or employed in the construction, repair, removal or alteration of a building or other structure which is attached or is to be attached to such real estate, and, before payment in full for all labor furnished or to be furnished and/or materials used or to be used and/or employed or to be employed as aforesaid, applies the proceeds of such loan, or any part thereof, to any use other than payment for labor and/or materials as aforesaid, shall be punished by a fine of not more than five hundred dollars or by imprisonment in jail for not more than one year, or both.   

",False,http://malegislature.gov/api/Chapters/266/Sections/38A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,39,Wills; destruction or concealment,"Section 39. Whoever steals or for any fraudulent purpose destroys, mutilates or conceals a will, codicil or other testamentary instrument shall be punished by imprisonment in the state prison for not more than five years or in the house of correction for not more than two years. An indictment for a violation of this section need not contain any allegation of value or ownership; and in the trial of such an indictment, no disclosure made by any person under section fourteen of chapter one hundred and ninety-one shall be used in evidence against him.   

",False,http://malegislature.gov/api/Chapters/266/Sections/39/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,40,Common and notorious thief,"Section 40. Whoever, having been convicted, upon indictment, of larceny or of being accessory to larceny before the fact, afterward commits a larceny or is accessory thereto before the fact, and is convicted thereof upon indictment, and whoever is convicted at the same sitting of the court, as principal or accessory before the fact, of three distinct larcenies, shall be adjudged a common and notorious thief, and shall be punished by imprisonment in the state prison for not more than twenty years or in jail for not more than two and one half years.   

",False,http://malegislature.gov/api/Chapters/266/Sections/40/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,41,Larceny of bicycles; second conviction,"Section 41. Whoever is convicted of a second offence of the larceny of a bicycle shall, if the value of the bicycle stolen exceeds ten dollars, be punished by imprisonment in the state prison for not more than five years or by a fine of not more than two hundred dollars or by imprisonment in jail for not more than two years.   

",False,http://malegislature.gov/api/Chapters/266/Sections/41/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,42,Larceny of paper designated for bank bills,"Section 42. Whoever commits larceny of a printed piece of paper or blank designed for issue by any incorporated bank or banking company in the United States as a bank bill, certificate or promissory note, or printed by means of an engraved plate designed for printing such pieces of paper or blanks, with intent to injure or defraud either by uttering or passing the same, or causing or allowing the same to be uttered or passed as true, either with or without alteration or addition, shall be punished by imprisonment in the state prison for life or for any term of years.   

",False,http://malegislature.gov/api/Chapters/266/Sections/42/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,43,Paper designated for bank bills; retention by printer with intent to pass,"Section 43. Whoever, having been employed to print or having assisted in printing a printed piece of paper or blank described in the preceding section, or having been intrusted with the care or custody thereof, retains it in his possession without the knowledge and consent of the corporation for which it was printed, with intent to injure or defraud either by uttering or passing it or causing or allowing it to be uttered or passed as true, either with or without alteration or addition, shall be punished by imprisonment in the state prison for life or for any term of years.   

",False,http://malegislature.gov/api/Chapters/266/Sections/43/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,44 to 46,nan,nan,False,http://malegislature.gov/api/Chapters/266/Sections/44%20to%2046/,nan
266,47,Dogs; wrongful removal of collar; penalty,"Section 47. Whoever wrongfully removes the collar from a dog which is licensed and collared as provided in chapter one hundred and forty shall be punished by a fine of not more than one hundred dollars, or by six months' imprisonment, or both.   

",False,http://malegislature.gov/api/Chapters/266/Sections/47/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,48,Stolen goods; duty of arresting officers to secure,"Section 48. An officer who arrests a person charged as principal or accessory in a robbery or larceny shall secure the property which is alleged to have been stolen, annex a schedule thereof to his return and be answerable for the same; and, upon conviction of the offender, it shall be restored to the owner.   

",False,http://malegislature.gov/api/Chapters/266/Sections/48/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,49,Burglarious instruments; making; possession; use,"Section 49. Whoever makes or mends, or begins to make or mend, or knowingly has in his possession, an engine, machine, tool or implement adapted and designed for cutting through, forcing or breaking open a building, room, vault, safe or other depository, in order to steal therefrom money or other property, or to commit any other crime, knowing the same to be adapted and designed for the purpose aforesaid, with intent to use or employ or allow the same to be used or employed for such purpose, or whoever knowingly has in his possession a master key designed to fit more than one motor vehicle, with intent to use or employ the same to steal a motor vehicle or other property therefrom, shall be punished by imprisonment in the state prison for not more than ten years or by a fine of not more than one thousand dollars and imprisonment in jail for not more than two and one half years.   

",False,http://malegislature.gov/api/Chapters/266/Sections/49/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,50,State treasury; fraud or embezzlement by employee,"Section 50. A person employed in the treasury of the commonwealth who commits a fraud or embezzlement therein shall be punished by a fine of not more than two thousand dollars or by imprisonment in the state prison for life or for any term of years.   

",False,http://malegislature.gov/api/Chapters/266/Sections/50/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,51,"City, town or county officers; fraud or embezzlement","Section 51. A county, city or town officer who embezzles or fraudulently converts, or who fraudulently takes or secretes with intent so to do, effects or property which belong to or are in possession of said county, city or town, shall be punished by imprisonment in the state prison for not more than ten years or by a fine of not more than one thousand dollars and imprisonment in jail for not more than two years.   

",False,http://malegislature.gov/api/Chapters/266/Sections/51/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,52,Bank officers and employees; fraud or embezzlement,"Section 52. An officer, director, trustee, agent or employee of a bank, as defined in section one of chapter one hundred and sixty-seven, who fraudulently converts, or fraudulently takes and secretes with intent so to do, any bullion, money, note, bill or other security for money which belongs to and is in possession of such bank, or which belongs to any person and is deposited therein, shall, whether intrusted with the custody thereof or not, be guilty of larceny from said bank. Any such officer, director, trustee, agent or employee so guilty of larceny and any person who knowingly aids, counsels or procures such larceny to be committed shall be punished by imprisonment in the state prison for not more than fifteen years, or by a fine of not more than two thousand dollars and imprisonment in jail for not more than two and one half years.   

",False,http://malegislature.gov/api/Chapters/266/Sections/52/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,53,Bank officers or employees; prosecution for fraud or embezzlement; evidence,"Section 53. In prosecutions for such crimes, the fraudulent taking or receiving by any person of bullion, money, notes, bills or other security for money which belongs to such bank, by reason of an unlawful confederacy or agreement between him and an officer of said bank or any person in the employment thereof, with intent to defraud the same, shall be deemed to be a fraudulent taking by such officer or person in the employment of the bank to his own use, within the meaning of the preceding section; and it shall not be necessary, upon the trial, to identify the particular bullion, money, note, bill or security for money which is so taken or received. Upon the trial of the crime of embezzling, fraudulently converting or fraudulently taking and secreting, with intent so to embezzle or convert, the bullion, money, notes, bank notes, checks, drafts, bills of exchange, obligations or other securities for money of any person, bank, corporation, partnership, county, city or town by a cashier or other officer, clerk, agent or servant of such person, bank, corporation, partnership, county, city or town, evidence may be given of any such embezzlement, fraudulent conversion or taking with such intent committed within six months after the time stated in the indictment.   

",False,http://malegislature.gov/api/Chapters/266/Sections/53/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,53A,Bank officers and employees; misconduct; penalty,"Section 53A. An officer, director, trustee, agent or employee of a bank, as defined in section one of chapter one hundred and sixty-seven, who wilfully misapplies otherwise than as described in section fifty-two or fifty-three, any of the moneys, funds, credits or other property of such bank; or who, without authority from the directors or trustees of such bank, executes or issues a certificate of deposit, order or bill of exchange, or makes an acceptance, purporting to be executed, issued or made by such bank; or who, without such authority, assigns any note, bond, draft, bill of exchange, mortgage, judgment, decree or other property of such bank; or who loans the funds or credit of such bank to any individual, corporation, joint stock company, trust, association or partnership when the assets of such borrower are known by such officer, director, trustee, agent or employee to be less than all the liabilities of such borrower other than debts subordinated to such loan, unless such loan is adequately secured or is necessary for the protection of existing loans; or who knowingly receives or accepts for such bank any fictitious, valueless, inadequate or irresponsible obligation directly or as security or endorsement unless the consideration or security is otherwise sufficient, or unless it shall be necessary to prevent loss upon a debt previously contracted in good faith; or who certifies any check drawn upon such bank unless the drawer then has on deposit with the bank and entered to his credit on its books not less than the amount of money specified in the check; or who resorts to any fictitious or colorable loan, transfer or device to avoid any provision of law relating to such bank; or who knowingly makes or causes to be made any false entry in any book, report or statement of such bank; and any person who knowingly aids or abets any violation of this section shall be punished by a fine of not more than ten thousand dollars or by imprisonment in the state prison for not more than ten years, or in a jail or house of correction for not more than two and one half years, or by both such fine and imprisonment.   

",False,http://malegislature.gov/api/Chapters/266/Sections/53A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,54,Receipt of deposits by insolvent banks; penalty,"Section 54. Any officer or employee of a bank, as defined in section one of chapter one hundred and sixty-seven, who receives or permits the receipt of any deposit knowing that such bank is insolvent, shall be punished by imprisonment for not more than two and one half years or by a fine of not more than five thousand dollars, or both.   

",False,http://malegislature.gov/api/Chapters/266/Sections/54/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,55,Liquidating agent or receiver; embezzlement,"Section 55. An agent appointed by the commissioner of banks for the purposes of liquidating the affairs of a bank, as defined in section one of chapter one hundred and sixty-seven, or a person employed by said commissioner under section twenty-six of said chapter, or a receiver or other officer appointed by a court of record, who embezzles or fraudulently converts, or fraudulently takes and secretes with intent so to do, or wilfully misapplies, moneys, funds, credits or other property in his possession by virtue of his appointment or employment, shall be guilty of larceny and shall be punished by imprisonment in the state prison for not more than ten years, or by a fine of not more than one thousand dollars and imprisonment in a jail or house of correction for not more than two years.   

",False,http://malegislature.gov/api/Chapters/266/Sections/55/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,56,Brokers or agents; embezzlement,"Section 56. A broker, or officer, manager or agent of a corporation doing the business of brokers, who, having been intrusted, solely or jointly, with money, stock or security for the payment of money, with any direction in writing to invest, dispose of, apply, pay or deliver such money, stock or security, or any part thereof, or the proceeds or any part of the proceeds thereof, in any manner, for any purpose or to any person mentioned or specified in such direction, in violation of good faith and contrary to the terms of such direction, embezzles or fraudulently converts such money, stock or security, or any part thereof, or the proceeds or any part of the proceeds thereof, shall be punished by imprisonment in the state prison for not more than five years or in jail for not more than two and one half years or by a fine of not more than five hundred dollars.   

",False,http://malegislature.gov/api/Chapters/266/Sections/56/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,57,Fiduciaries; embezzlement,"Section 57. A trustee under an express trust created by a deed, will or other instrument in writing, or a guardian, conservator, executor or administrator, or any person upon or to whom such a trust has devolved or come, who embezzles or fraudulently converts or appropriates money, goods or property held or possessed by him for the use or benefit, either wholly or partially, of some other person or for a public or charitable purpose, to or for his own use or benefit or to or for the use or benefit of any person other than such person as aforesaid, or for any purpose other than such public or charitable purpose as aforesaid, or who otherwise fraudulently disposes of or destroys such property, shall be punished by imprisonment in the state prison for not more than ten years or by a fine of not more than two thousand dollars and imprisonment in jail for not more than two years.   

",False,http://malegislature.gov/api/Chapters/266/Sections/57/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,58,Larceny; embezzlement from voluntary association,"Section 58. Whoever, being an officer, agent, clerk or servant of a voluntary association or society, embezzles or fraudulently converts, or fraudulently takes or secretes with intent so to do, effects or property which belong to such association or society, or which have come to his possession or are under his care by virtue of his office or employment, shall be guilty of larceny.   

",False,http://malegislature.gov/api/Chapters/266/Sections/58/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,59,Simple larceny; embezzlement from voluntary association,"Section 59. Whoever embezzles or fraudulently converts, or secretes with intent to embezzle or fraudulently convert, money, goods or property or any part thereof which has been delivered to him, which may be the subject of larceny and which belong to any organization of the volunteer militia, post of the Grand Army of the Republic, or other voluntary association, shall be guilty of simple larceny, although he is a member of such organization or voluntary association and, as such, entitled to an interest in the property thereof. In a prosecution under this section, it shall be sufficient to describe such organization or association by the name by which it is generally known and as a voluntary association.   

",False,http://malegislature.gov/api/Chapters/266/Sections/59/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,60,"Stolen goods; buying, receiving or aiding in concealment; penalty","Section 60. Whoever buys, receives or aids in the concealment of stolen or embezzled property, knowing it to have been stolen or embezzled, or whoever with intent to defraud buys, receives or aids in the concealment of property, knowing it to have been obtained from a person by false pretense of carrying on a business in the ordinary course of trade or whoever obtains or exerts control over property in the custody of any law enforcement agency, or any individual acting on behalf of a law enforcement agency, which is explicitly represented to such person by any law enforcement officer or any individual acting on behalf of a law enforcement agency as being stolen and who intends to deprive its rightful owner permanently of the use and enjoyment of said property shall be punished as follows: if the value of such property does not exceed $1,200, for a first offense by imprisonment in the house of correction for not more than 21/2 years or by a fine of not more than $3,000; if the value of such property does not exceed $1,200, for a second or subsequent offense by imprisonment in the house of correction for not more than 21/2 years or by imprisonment in the state prison for not more than 5 years or by a fine of not more than $5,000 or by both such fine and imprisonment; or if the value of such property exceeds $1,200 by imprisonment in the house of correction for not more than 21/2 years or by imprisonment in the state prison for not more than 5 years or by a fine of not more than $5,000 or by both such fine and imprisonment.  

It shall not be a defense that the property was obtained by means other than through the commission of a theft offense if the property was explicitly represented to the accused as having been obtained through the commission of a theft offense.  

A law enforcement officer may arrest any person without warrant that the officer has probable cause to believe has committed an offense under this section and the value of the property stolen exceeds $250.   

",False,http://malegislature.gov/api/Chapters/266/Sections/60/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,60A,Stolen trade secrets; buying or selling,"Section 60A. Whoever buys, receives, conceals, stores, barters, sells or disposes of any trade secret, or pledges or accepts as security for a loan any trade secret, regardless of value, knowing the same to have been stolen, unlawfully converted, or taken, shall be punished by imprisonment for not more than five years or by a fine of not more than five hundred dollars and imprisonment in jail for not more than two years. The term ''trade secret'' as used in this section shall have the same meaning as is set forth in section thirty.   

",False,http://malegislature.gov/api/Chapters/266/Sections/60A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,60B,Venue for charge and prosecution of crimes committed in different counties or territorial jurisdiction of different courts,"Section 60B. Crimes committed in different counties or the territorial jurisdiction of different courts in violation of this chapter, if the crimes may be joined for trial under the Massachusetts Rules of Criminal Procedure but for venue and jurisdiction, may be charged and prosecuted in any court having jurisdiction of at least 1 of the crimes.   

",False,http://malegislature.gov/api/Chapters/266/Sections/60B/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,61,Stolen property; restitution; effect,"Section 61. If, upon a first conviction under the preceding section, it is shown that the act of stealing the property was a simple larceny, and if the person convicted makes restitution to the person injured to the full value of the property stolen and not restored, he shall not be imprisoned in the state prison.   

",False,http://malegislature.gov/api/Chapters/266/Sections/61/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,62,Stolen goods; common receiver,"Section 62. Whoever is convicted of buying, receiving or aiding in the concealment of stolen or embezzled property, knowing it to have been stolen or embezzled, having been before convicted of the like offence, and whoever is convicted at the same sitting of the court of three or more distinct acts of buying, receiving or aiding in the concealment of money, goods or property stolen or embezzled as aforesaid, shall be adjudged a common receiver of stolen or embezzled goods and shall be punished by imprisonment in the state prison for not more than ten years.   

",False,http://malegislature.gov/api/Chapters/266/Sections/62/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,63,Unlawful taking or use of transportation media,"Section 63. Whoever wilfully, mischievously and without right takes or uses a boat or vehicle, other than a motor vehicle, or takes, drives, rides or uses any draught animal which is the property of another, without the consent of the owner or other person who has the legal custody, care or control thereof, shall be punished by a fine of not more than three hundred dollars or by imprisonment for not more than six months; but this section shall not apply to the property of another taken with intent to steal it, or under a claim of right, or with the presumed consent of the owner or other person who has the legal control, care or custody thereof.   

",False,http://malegislature.gov/api/Chapters/266/Sections/63/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,64,Fraudulent hiring of media of transportation,"Section 64. Whoever hires a horse, carriage or other vehicle, and, with intent to cheat or defraud the owner thereof, makes to him or to his agent at the time of such hiring a false statement of the distance which he proposes to travel with such horse, carriage or other vehicle, or whoever, with such intent, makes to the owner or his agent, after the use of a horse, carriage or other vehicle, a false statement of the distance which he has actually traveled with such horse, carriage or other vehicle, and whoever, with such intent, refuses to pay for the use of a horse, carriage or other vehicle the lawful fare established therefor by any town, shall be punished by a fine of not more than twenty dollars or by imprisonment for not more than two months, or both.   

",False,http://malegislature.gov/api/Chapters/266/Sections/64/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,65,Stock; unauthorized issue,"Section 65. An officer, agent, clerk or servant of a corporation, or any other person, who issues or signs with intent to issue a certificate of stock in a corporation, or who issues, signs or endorses with intent to issue, a bond, note, bill or other obligation or security in the name of such corporation, beyond the amount authorized by law or limited by the legal votes of such corporation or its proper officers, or negotiates, transfers or disposes of such certificate with intent to defraud, shall be punished by imprisonment in the state prison for not more than ten years or in the house of correction for not more than one year.   

",False,http://malegislature.gov/api/Chapters/266/Sections/65/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,66,Stock; fraudulent issue or transfer,"Section 66. An officer, agent, clerk or servant of a corporation, or any other person, who fraudulently issues or transfers a certificate of the stock of a corporation to a person who is not entitled thereto, or who fraudulently signs such certificate, in blank or otherwise, with the intent that it shall be so issued or transferred by himself or any other person, shall be punished by imprisonment in the state prison for not more than ten years or in the house of correction for not more than one year.   

",False,http://malegislature.gov/api/Chapters/266/Sections/66/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
266,67,Corporate books; false entries with intent to defraud,"Section 67. An officer of a corporation or an agent, clerk or servant of a person, firm or corporation who makes a false entry or omits to make a true entry in any book of such person, firm or corporation, with intent to defraud, and any person whose duty it is to make a record or entry of the transfer of stock, or of the issuing or cancelling of certificates thereof, or of the amount of stock issued by a corporation, in any book thereof, who, with intent to defraud, omits to make a true record or entry thereof, shall be punished by imprisonment in the state prison for not more than ten years or in the house of correction for not more than one year.   

",False,http://malegislature.gov/api/Chapters/266/Sections/67/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
